LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL
122743260002017080410233904900080,,"24, Murray Street",,TS26 8PG,804116900000,63,C,A1/A2 Retail and Financial/Professional services,2017-08-04,E06000001,E14000733,,2017-08-04,Mandatory issue (Property to let).,23,69,3,Natural Gas,,,,53,77.89,36.53,107.05,97.88,No,,,4,Heating and Natural Ventilation,"24, Murray Street",Hartlepool,Hartlepool
111991180142016051012424925800050,,Unit 6 Belle Vue Centre,Belle Vue Way,TS25 1QW,718148820000,64,C,A1/A2 Retail and Financial/Professional services,2016-05-05,E06000001,E14000733,,2016-05-10,Mandatory issue (Marketed sale).,25,74,3,Natural Gas,,,,90,73.64,37.38,109.53,94.1,Yes,,1,4,Air Conditioning,"Unit 6 Belle Vue Centre, Belle Vue Way",Hartlepool,Hartlepool
112592380022016052311585913950190,,"56, Avenue Road",,TS24 8AT,919088380000,97,D,A1/A2 Retail and Financial/Professional services,2016-05-19,E06000001,E14000733,,2016-05-23,Mandatory issue (Marketed sale).,27,79,3,Natural Gas,,,,185,40.83,22.13,64.84,79.39,No,,,4,Heating and Mechanical Ventilation,"56, Avenue Road",Hartlepool,Hartlepool
113478980062016062301041022960352,TRAINING AND ADMIN CENTRE,Cleveland Fire Brigade,"Headquarters, Endeavour House, Stockton Road",TS25 5TB,525081210002,33,B,Others - Emergency services,2016-06-17,E06000001,E14000733,,2016-06-23,Mandatory issue (Property on construction).,31,91,4,Natural Gas,,,,2908,167.82,104.72,306.87,109.59,No,,,4,Air Conditioning,"TRAINING AND ADMIN CENTRE, Cleveland Fire Brigade, Headquarters, Endeavour House, Stockton Road",Hartlepool,Hartlepool
121162694252017040621434303009510,,Unit 5,The Saxon,TS24 9QU,509043610000,194,G,A1/A2 Retail and Financial/Professional services,2017-03-21,E06000001,E14000733,,2017-04-06,Mandatory issue (Marketed sale).,38,112,3,Grid Supplied Electricity,,,,63,67.9,51.88,152.03,263.64,No,,,4,Heating and Natural Ventilation,"Unit 5, The Saxon",Hartlepool,Hartlepool
115334700142016091909063190100980,,Clifton Lodge Veterinary Group,24 Stockton Road,TS25 1RL,619670190000,71,C,D1 Non-residential Institutions - Primary Health Care Building,2016-08-10,E06000001,E14000733,,2016-09-19,Mandatory issue (Marketed sale).,36,106,3,Natural Gas,,,,574,65.81,47.45,139.04,93.06,No,,,4,Heating and Natural Ventilation,"Clifton Lodge Veterinary Group, 24 Stockton Road",Hartlepool,Hartlepool
115881127212016092713430207009109,,Gardner House,Brierton Lane,TS25 4AG,197277800000,73,C,C2 Residential Institutions - Hospitals and Care Homes,2016-09-22,E06000001,E14000733,,2016-09-27,Mandatory issue (Marketed sale).,29,86,3,Natural Gas,,,,1151,78.6,46.03,134.9,115.05,No,,,4,Heating and Natural Ventilation,"Gardner House, Brierton Lane",Hartlepool,Hartlepool
115884810842016102016460687410210,OFFICE BUILDING,O'Briens Refuse,"Tofts Farm Industrial Estate East, Brenda Road",TS25 2BS,184501480001,83,D,B1 Offices and Workshop businesses,2016-09-23,E06000001,E14000733,,2016-10-20,Mandatory issue (Non-marketed sale).,26,77,3,Natural Gas,,,,414,41.45,21.84,64,69.03,No,,,4,Heating and Natural Ventilation,"OFFICE BUILDING, O'Briens Refuse, Tofts Farm Industrial Estate East, Brenda Road",Hartlepool,Hartlepool
116411033252016101012143704019944,1ST FLOOR,80-82 York Road,,TS26 8AB,947534740001,92,D,B1 Offices and Workshop businesses,2016-09-27,E06000001,E14000733,,2016-10-10,Mandatory issue (Marketed sale).,30,87,3,Natural Gas,,,,214,36.84,21.79,63.84,67.64,No,,,4,Heating and Natural Ventilation,"1ST FLOOR, 80-82 York Road",Hartlepool,Hartlepool
116496820962016111620361280200350,,Hartlepool Workshops,Usworth Road,TS25 1PD,584927090000,108,E,B2 to B7 General Industrial and Special Industrial Groups,2016-10-27,E06000001,E14000733,,2016-11-16,Mandatory issue (Marketed sale).,26,75,3,Grid Supplied Electricity,,,,6185,33.07,16.92,49.58,71.3,No,,,4,Heating and Natural Ventilation,"Hartlepool Workshops, Usworth Road",Hartlepool,Hartlepool
116629370302016101716100269419900,UNIT 8/9,Enterprise House,Tomlinson Road,TS25 1NS,935227460001,78,D,B1 Offices and Workshop businesses,2016-10-11,E06000001,E14000733,,2016-10-17,Mandatory issue (Property to let).,27,80,3,Natural Gas,,,,352,34.39,18.68,54.74,53.49,No,,,4,Heating and Natural Ventilation,"UNIT 8/9, Enterprise House, Tomlinson Road",Hartlepool,Hartlepool
11665070442009022315591137110220,GP SURGERY,Hartfields Retirement Village,Hartfields,TS26 0US,344787130001,59,C,Primary health care buildings,2009-02-23,E06000001,E14000733,,2009-02-23,,41,77,3,Natural Gas,,,,155,,,,,,,,,Heating and Natural Ventilation,"GP SURGERY, Hartfields Retirement Village, Hartfields",Hartlepool,Hartlepool
12462674212009030515210807000666,,Bathrooms Fires & Heating Ltd,"3 Enterprise House, Thomlinson Road",TS25 1NS,660747660000,87,D,Workshops/maintenance depot,2009-02-23,E06000001,E14000733,Hartlepool (B),2009-03-05,,42,77,3,Grid Supplied Electricity,,,,118,,,,,,,,,Heating and Natural Ventilation,"Bathrooms Fires & Heating Ltd, 3 Enterprise House, Thomlinson Road",Hartlepool,Hartlepool
124652866212017081516411400009999,,Cleveland College of Art & Design,1 Church Street,TS24 7DR,990160390000,32,B,C2 Residential Institutions - Universities and colleges,2017-04-26,E06000001,E14000733,,2017-08-15,Mandatory issue (Non-marketed sale).,35,94,5,Natural Gas,,,,3842,31.98,22.63,60.36,20.54,Yes,,1,4,Heating and Natural Ventilation,"Cleveland College of Art & Design, 1 Church Street",Hartlepool,Hartlepool
116959990402017031410142198400070,,"2f, Ullswater Road",,TS25 1UE,846079490000,107,E,B1 Offices and Workshop businesses,2017-03-08,E06000001,E14000733,,2017-03-14,Mandatory issue (Property to let).,29,85,3,Natural Gas,,,,67,25.81,15.02,44,55.38,No,,,4,Heating and Natural Ventilation,"2f, Ullswater Road",Hartlepool,Hartlepool
117037274052016111013525701909691,,Bridge Veterinary Services,"13 Vicarage Gardens, Stockton Road",TS25 1TU,616441190000,113,E,D1 Non-residential Institutions - Primary Health Care Building,2016-11-03,E06000001,E14000733,,2016-11-10,Mandatory issue (Property to let).,41,121,3,Natural Gas,,,,208,53.47,44.26,129.71,121.21,Yes,,1,5,Heating and Natural Ventilation,"Bridge Veterinary Services, 13 Vicarage Gardens, Stockton Road",Hartlepool,Hartlepool
117047850962016110216164189200370,,Unit 89,Middleton Grange Shopping Centre,TS24 7RZ,788555940000,79,D,A1/A2 Retail and Financial/Professional services,2016-10-27,E06000001,E14000733,,2016-11-02,Mandatory issue (Marketed sale).,34,99,3,Grid Supplied Electricity,,,,1115,40.91,27.7,81.17,64.27,No,,,4,Air Conditioning,"Unit 89, Middleton Grange Shopping Centre",Hartlepool,Hartlepool
117063640922016111520320507090740,,Oakleaf Kitchens,Greatham Street,TS25 1PU,405640730000,100,D,A1/A2 Retail and Financial/Professional services,2016-11-03,E06000001,E14000733,,2016-11-15,Mandatory issue (Marketed sale).,22,65,3,Natural Gas,,,,359,66.08,29.43,86.23,132.68,No,,,4,Heating and Natural Ventilation,"Oakleaf Kitchens, Greatham Street",Hartlepool,Hartlepool
117076171052016110721082703909634,,"25, South Road",,TS26 9HD,646913030000,125,E,A1/A2 Retail and Financial/Professional services,2016-11-03,E06000001,E14000733,,2016-11-07,Mandatory issue (Property to let).,31,92,3,Natural Gas,,,,90,41.2,25.91,75.94,103.06,No,,,4,Heating and Natural Ventilation,"25, South Road",Hartlepool,Hartlepool
117314280002016111409545940659990,UNIT 38A(2),Middleton Grange Shopping Centre,,TS24 7RZ,209488640005,92,D,A1/A2 Retail and Financial/Professional services,2016-11-10,E06000001,E14000733,,2016-11-14,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,45,55.83,32.88,96.36,103.05,No,,,4,Heating and Natural Ventilation,"UNIT 38A(2), Middleton Grange Shopping Centre",Hartlepool,Hartlepool
117511436952016111815481103909835,,"104, Oxford Road",,TS25 5RT,854063530000,76,D,A1/A2 Retail and Financial/Professional services,2016-11-17,E06000001,E14000733,,2016-11-18,Mandatory issue (Property to let).,25,73,3,Grid Supplied Electricity,,,,49,83.56,41.36,121.2,127.18,No,,,4,Heating and Natural Ventilation,"104, Oxford Road",Hartlepool,Hartlepool
117609929212016112218333203909230,,136 Lynn Street South,,TS24 7LX,208393330000,84,D,D2 General Assembly and Leisure plus Night Clubs and Theatres,2016-11-22,E06000001,E14000733,,2016-11-22,Mandatory issue (Marketed sale).,46,134,3,Natural Gas,,,,1107,144.22,132.32,387.75,241.62,No,,,4,Heating and Natural Ventilation,136 Lynn Street South,Hartlepool,Hartlepool
117734060922016112509311953290261,RESTAURANT,Abduil House,Slake Terrace,TS24 0RU,658268370001,98,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2016-11-22,E06000001,E14000733,,2016-11-25,Mandatory issue (Property to let).,38,111,3,Grid Supplied Electricity,,,,115,44.59,33.83,99.15,87.4,No,,,4,Heating and Natural Ventilation,"RESTAURANT, Abduil House, Slake Terrace",Hartlepool,Hartlepool
117843046132016113018481004900799,WAREHOUSE,Exwold Technology Ltd,Brenda Road,TS25 2BW,498473960001,82,D,B8 Storage or Distribution,2016-11-30,E06000001,E14000733,,2016-11-30,Mandatory issue (Marketed sale).,21,62,3,Other,,,,1418,27.64,11.77,34.5,45.61,No,,,4,Unconditioned,"WAREHOUSE, Exwold Technology Ltd, Brenda Road",Hartlepool,Hartlepool
113908600502016070721333790400260,,Co-operative Retail Services Ltd,56-58 Northgate,TS24 0LJ,854000490000,62,C,A1/A2 Retail and Financial/Professional services,2016-06-20,E06000001,E14000733,,2016-07-07,Mandatory issue (Non-marketed sale).,27,79,3,Grid Supplied Electricity,,,,245,57.86,31.03,90.93,71.17,Yes,,1,4,Air Conditioning,"Co-operative Retail Services Ltd, 56-58 Northgate",Hartlepool,Hartlepool
11402600022010060708432241040330,,HSS,Lower Oxford Street,TS25 1PT,340307100000,110,E,Retail,2010-04-07,E06000001,E14000733,,2010-06-07,Mandatory issue (Property to let).,47,77,3,Grid Supplied Electricity,,,,301,41.51,38.99,63.81,91.3,No,,,4,Heating and Natural Ventilation,"HSS, Lower Oxford Street",Hartlepool,Hartlepool
114466060542016101011400369400010,,Seymour Civil Engineering,Havelock Street,TS24 7LT,555696460000,82,D,B1 Offices and Workshop businesses,2016-09-01,E06000001,E14000733,,2016-10-10,Mandatory issue (Marketed sale).,30,89,3,Natural Gas,,,,600,25.23,15.36,45.01,41.23,No,,,4,Heating and Natural Ventilation,"Seymour Civil Engineering, Havelock Street",Hartlepool,Hartlepool
115057719912016082215081304009282,,Unit 5,Wiltshire Way,TS26 0XP,228094280000,149,F,A1/A2 Retail and Financial/Professional services,2016-08-19,E06000001,E14000733,,2016-08-22,Mandatory issue (Property to let).,28,82,3,Grid Supplied Electricity,,,,40,80.2,44.74,131.1,239.42,No,,,4,Heating and Natural Ventilation,"Unit 5, Wiltshire Way",Hartlepool,Hartlepool
126467637252017101221451900009430,,190-192 Raby Road,,TS24 8LE,401470030000,208,G,A1/A2 Retail and Financial/Professional services,2017-09-27,E06000001,E14000733,,2017-10-12,Mandatory issue (Marketed sale).,24,71,3,Grid Supplied Electricity,,,,715,54.82,26.68,78.18,228.06,No,,,4,Heating and Natural Ventilation,190-192 Raby Road,Hartlepool,Hartlepool
126612430402017101909272686009900,,14 Lister Street,,TS24 7QE,647033080000,74,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-10-16,E06000001,E14000733,,2017-10-19,Mandatory issue (Marketed sale).,29,84,3,Natural Gas,,,,110,95.31,54.79,160.55,140.37,No,,,4,Heating and Natural Ventilation,14 Lister Street,Hartlepool,Hartlepool
126788520922017113010390211200650,,Unit 1a,Anchor Retail Park,TS24 0XR,517727130000,81,D,A1/A2 Retail and Financial/Professional services,2017-10-26,E06000001,E14000733,,2017-11-30,Mandatory issue (Marketed sale).,26,76,3,Grid Supplied Electricity,,,,223,48.13,25,73.27,77.54,No,,,4,Air Conditioning,"Unit 1a, Anchor Retail Park",Hartlepool,Hartlepool
127493020602017111514064927829990,GROUND FLOOR,196 York Road,,TS26 9EB,965532820002,60,C,A1/A2 Retail and Financial/Professional services,2017-11-13,E06000001,E14000733,,2017-11-15,Mandatory issue (Property to let).,26,77,3,Natural Gas,,,,64,68.82,36.23,106.17,82.51,No,,,4,Heating and Natural Ventilation,"GROUND FLOOR, 196 York Road",Hartlepool,Hartlepool
118578070642017010422580724309920,,D A K A,"Unit 1, Redworth Street",TS24 7LG,560207320000,155,G,B2 to B7 General Industrial and Special Industrial Groups,2016-12-14,E06000001,E14000733,,2017-01-04,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,1170,32.05,18.74,54.9,99.34,No,,,4,Heating and Natural Ventilation,"D A K A, Unit 1, Redworth Street",Hartlepool,Hartlepool
118617540952017010610300701909232,,Unit Y,Tees Bay Business Park,TS25 2BU,221901130000,198,G,B1 Offices and Workshop businesses,2016-12-14,E06000001,E14000733,,2017-01-06,Mandatory issue (Property to let).,28,81,3,Grid Supplied Electricity,,,,179,43.42,24.14,70.75,171.77,Yes,,1,5,Air Conditioning,"Unit Y, Tees Bay Business Park",Hartlepool,Hartlepool
118618780962017010610434298920420,,Unit I,Tees Bay Business Park,TS25 2BU,295986810000,92,D,B8 Storage or Distribution,2016-12-14,E06000001,E14000733,,2017-01-06,Mandatory issue (Property to let).,26,77,3,Other,,,,1229,27.64,14.57,42.71,51.12,No,,,4,Unconditioned,"Unit I, Tees Bay Business Park",Hartlepool,Hartlepool
118619470962017010610311124920430,,Unit R,Tees Bay Business Park,TS25 2BU,329978460000,85,D,B2 to B7 General Industrial and Special Industrial Groups,2016-12-14,E06000001,E14000733,,2017-01-06,Mandatory issue (Property to let).,23,66,3,Other,,,,427,27.64,12.48,36.56,46.82,No,,,4,Unconditioned,"Unit R, Tees Bay Business Park",Hartlepool,Hartlepool
118637676032017010610291548900598,,Unit V,Tees Bay Business Park,TS25 2BU,786852200000,98,D,B2 to B7 General Industrial and Special Industrial Groups,2016-12-14,E06000001,E14000733,,2017-01-06,Mandatory issue (Property to let).,43,126,3,Grid Supplied Electricity,,,,182,29.44,25.22,73.91,57.89,No,,,4,Heating and Natural Ventilation,"Unit V, Tees Bay Business Park",Hartlepool,Hartlepool
118638880962017010610321204920490,,"Units C, D, E & F",Tees Bay Business Park,TS25 2BU,900883420000,101,E,B2 to B7 General Industrial and Special Industrial Groups,2016-12-14,E06000001,E14000733,,2017-01-06,Mandatory issue (Property to let).,22,65,3,Other,,,,7442,27.64,12.29,36.01,55.85,No,,,4,Unconditioned,"Units C, D, E & F, Tees Bay Business Park",Hartlepool,Hartlepool
118812081952017091915482309009301,,2a Powlett Road,,TS24 8LZ,312619600000,85,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-09-18,E06000001,E14000733,,2017-09-19,Mandatory issue (Marketed sale).,30,89,3,Grid Supplied Electricity,,,,70,92.76,56.36,165.16,156.78,No,,,4,Heating and Natural Ventilation,2a Powlett Road,Hartlepool,Hartlepool
119042150022017012310264433990160,,The Food Parlour,103 Park Road,TS26 9HP,639355340000,68,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-01-19,E06000001,E14000733,,2017-01-23,Mandatory issue (Marketed sale).,29,86,3,Natural Gas,,,,72,110.33,65,190.48,150.58,No,,,4,Heating and Natural Ventilation,"The Food Parlour, 103 Park Road",Hartlepool,Hartlepool
119174653032017031512075013000892,,Highnam Hall,Park Avenue,TS26 0DZ,528380580000,148,F,C2 Residential Institutions - Hospitals and Care Homes,2017-01-19,E06000001,E14000733,,2017-03-15,Mandatory issue (Marketed sale).,40,116,3,Grid Supplied Electricity,,,,900,104.28,82.87,242.85,308.38,No,,,4,Heating and Natural Ventilation,"Highnam Hall, Park Avenue",Hartlepool,Hartlepool
119179760062017031512063004990170,,34 Station Lane,,TS25 1BG,700666460000,147,F,C2 Residential Institutions - Hospitals and Care Homes,2017-01-19,E06000001,E14000733,,2017-03-15,Mandatory issue (Marketed sale).,40,116,3,Grid Supplied Electricity,,,,900,104.72,82.81,242.67,308.23,No,,,4,Heating and Natural Ventilation,34 Station Lane,Hartlepool,Hartlepool
119406966012017020622072800019319,EXTENSION,Block 3,Anchor Retail Park,TS24 0XR,390960510001,33,B,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-02-06,E06000001,E14000733,,2017-02-06,Mandatory issue (Property on construction).,35,102,4,Natural Gas,,,,153,107.15,74.72,218.96,71.68,No,,,4,Air Conditioning,"EXTENSION, Block 3, Anchor Retail Park",Hartlepool,Hartlepool
119798100022017022016385080920630,,D & M Cables,"Unit 5, Usworth Road",TS25 1PD,389907040000,57,C,B1 Offices and Workshop businesses,2017-02-16,E06000001,E14000733,,2017-02-20,Mandatory issue (Marketed sale).,30,89,3,Natural Gas,,,,128,39.09,23.82,69.82,44.49,No,,,4,Heating and Natural Ventilation,"D & M Cables, Unit 5, Usworth Road",Hartlepool,Hartlepool
119819790062017022614284874920720,,Unit 8,Anchor Retail Park,TS24 0XR,279199420000,61,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2017-02-13,E06000001,E14000733,,2017-02-26,Mandatory issue (Marketed sale).,31,92,3,Natural Gas,,,,442,112.58,70.32,206.05,138.01,No,,,4,Air Conditioning,"Unit 8, Anchor Retail Park",Hartlepool,Hartlepool
119823880062017022614300987920750,,Unit 9,Anchor Retail Park,TS24 0XR,584182780000,99,D,A1/A2 Retail and Financial/Professional services,2017-02-13,E06000001,E14000733,,2017-02-26,Mandatory issue (Marketed sale).,34,100,3,Grid Supplied Electricity,,,,495,26.86,18.36,53.8,53.21,No,,,4,Heating and Natural Ventilation,"Unit 9, Anchor Retail Park",Hartlepool,Hartlepool
119837775952017022614342006009876,,Unit 5,Anchor Retail Park,TS24 0XR,860456670000,64,C,A1/A2 Retail and Financial/Professional services,2017-02-13,E06000001,E14000733,,2017-02-26,Mandatory issue (Marketed sale).,27,79,4,Natural Gas,,,,2029,62.1,33.43,97.96,79.71,No,,,4,Air Conditioning,"Unit 5, Anchor Retail Park",Hartlepool,Hartlepool
119838910402017022614421887600920,,Unit 1,Anchor Retail Park,TS24 0XR,941171680000,44,B,A1/A2 Retail and Financial/Professional services,2017-02-13,E06000001,E14000733,,2017-02-26,Mandatory issue (Marketed sale).,19,55,3,Natural Gas,,,,2180,84.91,31.72,92.95,75.47,No,,,4,Heating and Natural Ventilation,"Unit 1, Anchor Retail Park",Hartlepool,Hartlepool
128407107252017121509164900909754,,Unit 14a,Tofts Farm Industrial Estate East,TS25 2BS,746570650000,110,E,B1 Offices and Workshop businesses,2017-11-20,E06000001,E14000733,,2017-12-15,Mandatory issue (Non-marketed sale).,30,88,3,Grid Supplied Electricity,,,,244,19.22,11.56,33.89,42.23,No,,,4,Heating and Natural Ventilation,"Unit 14a, Tofts Farm Industrial Estate East",Hartlepool,Hartlepool
131358180062018031512000506070127,UNIT 85,Middleton Grange Shopping Centre,,TS24 7RZ,209488640007,68,C,A1/A2 Retail and Financial/Professional services,2018-03-09,E06000001,E14000733,,2018-03-15,Mandatory issue (Property to let).,34,99,4,Grid Supplied Electricity,,,,238,64.42,43.56,127.65,87.47,No,,,4,Air Conditioning,"UNIT 85, Middleton Grange Shopping Centre",Hartlepool,Hartlepool
13490260022010081920182598980230,,Jesmond Road Primary School,Percy Street,TS26 0HR,399768850000,88,D,Primary school,2010-08-12,E06000001,E14000733,Hartlepool (B),2010-08-19,Mandatory issue (Marketed sale).,36,67,3,Natural Gas,,,,3085,28.42,20.5,37.97,49.8,No,,,4,Heating and Natural Ventilation,"Jesmond Road Primary School, Percy Street",Hartlepool,Hartlepool
135367179952018072414405009009434,,Unit 11,Hartlepool Workshops,TS25 1UB,447199330000,100,D,B8 Storage or Distribution,2018-06-13,E06000001,E14000733,,2018-07-24,Mandatory issue (Property to let).,28,83,3,Other,,,,52,27.19,15.34,44.96,54.54,No,,,4,Unconditioned,"Unit 11, Hartlepool Workshops",Hartlepool,Hartlepool
